"name","region","date","value","value_daily"
"vaccine_administration_dose_2","AB","2020-12-19",0,0
"vaccine_administration_dose_2","AB","2020-12-20",0,0
"vaccine_administration_dose_2","AB","2020-12-21",0,0
"vaccine_administration_dose_2","AB","2020-12-22",0,0
"vaccine_administration_dose_2","AB","2020-12-23",0,0
"vaccine_administration_dose_2","AB","2020-12-24",0,0
"vaccine_administration_dose_2","AB","2020-12-25",0,0
"vaccine_administration_dose_2","AB","2020-12-26",0,0
"vaccine_administration_dose_2","AB","2020-12-27",0,0
"vaccine_administration_dose_2","AB","2020-12-28",0,0
"vaccine_administration_dose_2","AB","2020-12-29",0,0
"vaccine_administration_dose_2","AB","2020-12-30",0,0
"vaccine_administration_dose_2","AB","2020-12-31",0,0
"vaccine_administration_dose_2","AB","2021-01-01",0,0
"vaccine_administration_dose_2","AB","2021-01-02",0,0
"vaccine_administration_dose_2","AB","2021-01-03",0,0
"vaccine_administration_dose_2","AB","2021-01-04",0,0
"vaccine_administration_dose_2","AB","2021-01-05",0,0
"vaccine_administration_dose_2","AB","2021-01-06",0,0
"vaccine_administration_dose_2","AB","2021-01-07",0,0
"vaccine_administration_dose_2","AB","2021-01-08",0,0
"vaccine_administration_dose_2","AB","2021-01-09",724,724
"vaccine_administration_dose_2","AB","2021-01-10",724,0
"vaccine_administration_dose_2","AB","2021-01-11",724,0
"vaccine_administration_dose_2","AB","2021-01-12",724,0
"vaccine_administration_dose_2","AB","2021-01-13",724,0
"vaccine_administration_dose_2","AB","2021-01-14",724,0
"vaccine_administration_dose_2","AB","2021-01-15",724,0
"vaccine_administration_dose_2","AB","2021-01-16",4075,3351
"vaccine_administration_dose_2","AB","2021-01-17",4075,0
"vaccine_administration_dose_2","AB","2021-01-18",4075,0
"vaccine_administration_dose_2","AB","2021-01-19",4075,0
"vaccine_administration_dose_2","AB","2021-01-20",4075,0
"vaccine_administration_dose_2","AB","2021-01-21",4075,0
"vaccine_administration_dose_2","AB","2021-01-22",4075,0
"vaccine_administration_dose_2","AB","2021-01-23",9469,5394
"vaccine_administration_dose_2","AB","2021-01-24",9469,0
"vaccine_administration_dose_2","AB","2021-01-25",9469,0
"vaccine_administration_dose_2","AB","2021-01-26",9469,0
"vaccine_administration_dose_2","AB","2021-01-27",9469,0
"vaccine_administration_dose_2","AB","2021-01-28",9469,0
"vaccine_administration_dose_2","AB","2021-01-29",9469,0
"vaccine_administration_dose_2","AB","2021-01-30",15994,6525
"vaccine_administration_dose_2","AB","2021-01-31",15994,0
"vaccine_administration_dose_2","AB","2021-02-01",15994,0
"vaccine_administration_dose_2","AB","2021-02-02",15994,0
"vaccine_administration_dose_2","AB","2021-02-03",15994,0
"vaccine_administration_dose_2","AB","2021-02-04",15994,0
"vaccine_administration_dose_2","AB","2021-02-05",15994,0
"vaccine_administration_dose_2","AB","2021-02-06",21679,5685
"vaccine_administration_dose_2","AB","2021-02-07",21679,0
"vaccine_administration_dose_2","AB","2021-02-08",21679,0
"vaccine_administration_dose_2","AB","2021-02-09",21679,0
"vaccine_administration_dose_2","AB","2021-02-10",21679,0
"vaccine_administration_dose_2","AB","2021-02-11",21679,0
"vaccine_administration_dose_2","AB","2021-02-12",21679,0
"vaccine_administration_dose_2","AB","2021-02-13",50682,29003
"vaccine_administration_dose_2","AB","2021-02-14",50682,0
"vaccine_administration_dose_2","AB","2021-02-15",50682,0
"vaccine_administration_dose_2","AB","2021-02-16",50682,0
"vaccine_administration_dose_2","AB","2021-02-17",50682,0
"vaccine_administration_dose_2","AB","2021-02-18",50682,0
"vaccine_administration_dose_2","AB","2021-02-19",50682,0
"vaccine_administration_dose_2","AB","2021-02-20",66188,15506
"vaccine_administration_dose_2","AB","2021-02-21",66188,0
"vaccine_administration_dose_2","AB","2021-02-22",66188,0
"vaccine_administration_dose_2","AB","2021-02-23",66188,0
"vaccine_administration_dose_2","AB","2021-02-24",66188,0
"vaccine_administration_dose_2","AB","2021-02-25",66188,0
"vaccine_administration_dose_2","AB","2021-02-26",66188,0
"vaccine_administration_dose_2","AB","2021-02-27",87407,21219
"vaccine_administration_dose_2","AB","2021-02-28",87407,0
"vaccine_administration_dose_2","AB","2021-03-01",87407,0
"vaccine_administration_dose_2","AB","2021-03-02",87407,0
"vaccine_administration_dose_2","AB","2021-03-03",87407,0
"vaccine_administration_dose_2","AB","2021-03-04",87407,0
"vaccine_administration_dose_2","AB","2021-03-05",87407,0
"vaccine_administration_dose_2","AB","2021-03-06",90618,3211
"vaccine_administration_dose_2","AB","2021-03-07",90618,0
"vaccine_administration_dose_2","AB","2021-03-08",90618,0
